69,3400,25512,9438,63378,25958,8814,64108,30485,57416,13697,30774,64626,65511,10969,13282,65535
70,3450,26001,9097,63228,26453,8466,63954,30547,57341,13720,30818,64626,65511,10969,13282,65535
71,3500,26491,8762,63072,26950,8124,63792,30610,57266,13741,30864,64626,65511,10969,13282,65535
72,3550,26983,8433,62907,27448,7787,63623,30673,57192,13762,30910,64626,65511,10969,13282,65535
73,3600,27476,8110,62736,27948,7457,63445,30738,57117,13781,30957,64626,65511,10969,13282,65535
74,3650,27971,7793,62557,28449,7134,63261,30804,57043,13799,31006,64626,65511,10969,13282,65535
75,3700,28467,7483,62370,28951,6816,63069,30870,56970,13816,31055,64626,65511,10969,13282,65535
76,3750,28963,7178,62176,29455,6505,62869,30938,56897,13832,31106,64626,65511,10969,13282,65535
77,3800,29461,6880,61975,29959,6200,62662,31007,56824,13847,31157,64626,65511,10969,13282,65535
78,3850,29960,6588,61767,30464,5902,62448,31076,56751,13861,31209,64626,65511,10969,13282,65535
79,3900,30459,6303,61552,30970,5611,62226,31147,56679,13874,31262,64626,65511,10969,13282,65535
80,3950,30959,6024,61329,31476,5326,61997,31219,56607,13885,31316,64626,65511,10969,13282,65535
81,4000,31459,5752,61100,31983,5048,61761,31291,56536,13896,31371,64626,65511,10969,13282,65535
82,4050,31960,5486,60864,32490,4777,61517,31364,56465,13905,31427,64626,65511,10969,13282,65535
83,4100,32460,5228,60620,32997,4513,61267,31439,56395,13913,31484,64626,65511,10969,13282,65535
84,4150,32961,4976,60370,33504,4256,61009,31514,56325,13920,31541,64626,65511,10969,13282,65535
85,4200,33462,4731,60113,34012,4006,60745,31590,56256,13926,31599,64626,65511,10969,13282,65535
86,4250,33963,4492,59849,34519,3763,60473,31666,56187,13931,31658,64626,65511,10969,13282,65535
87,4300,34463,4261,59579,35025,3527,60195,31744,56119,13934,31718,64626,65511,10969,13282,65535
88,4350,34963,4037,59301,35532,3298,59910,31822,56051,13937,31779,64626,65511,10969,13282,65535
89,4400,35463,3820,59018,36037,3077,59619,31901,55984,13938,31841,64626,65511,10969,13282,65535
90,4450,35961,3610,58728,36542,2863,59320,31981,55918,13938,31903,64626,65511,10969,13282,65535
91,4500,36459,3407,58431,37047,2656,59015,32061,55852,13937,31966,64626,65511,10969,13282,65535
92,4550,36956,3212,58128,37550,2457,58704,32142,55786,13935,32030,64626,65511,10969,13282,65535
93,4600,37452,3023,57819,38052,2265,58386,32224,55722,13932,32094,64626,65511,10969,13282,65535
94,4650,37947,2842,57504,38553,2081,58062,32307,55658,13928,32159,64626,65511,10969,13282,65535
95,4700,38441,2669,57182,39053,1904,57732,32390,55594,13922,32225,64626,65511,10969,13282,65535
96,4750,38933,2503,56855,39551,1735,57396,32474,55532,13916,32291,64626,65511,10969,13282,65535
97,4800,39424,2344,56522,40048,1573,57053,32558,55470,13908,32359,64626,65511,10969,13282,65535
98,4850,39913,2193,56183,40543,1420,56704,32643,55409,13899,32426,64626,65511,10969,13282,65535
99,4900,40400,2050,55838,41036,1274,56350,32729,55348,13889,32495,64626,65511,10969,13282,65535
100,4950,40885,1914,55487,41528,1135,55990,32815,55288,13878,32564,64626,65511,10969,13282,65535
101,5000,41369,1785,55131,42017,1005,55624,32901,55229,13865,32633,64626,65511,10969,13282,65535
102,5050,41850,1664,54769,42504,882,55252,32988,55171,13852,32703,64626,65511,10969,13282,65535
103,5100,42329,1551,54402,42989,767,54875,33076,55114,13837,32774,64626,65511,10969,13282,65535
104,5150,42806,1446,54029,43471,661,54492,33164,55057,13822,32845,64626,65511,10969,13282,65535
105,5200,43280,1348,53651,43951,562,54104,33252,55001,13805,32917,64626,65511,10969,13282,65535
106,5250,43751,1259,53268,44428,471,53711,33341,54947,13787,32989,64626,65511,10969,13282,65535
107,5300,44220,1176,52880,44903,388,53313,33430,54892,13768,33062,64626,65511,10969,13282,65535
108,5350,44686,1102,52487,45374,313,52909,33520,54839,13748,33135,64626,65511,10969,13282,65535
109,5400,45149,1036,52090,45843,246,52501,33609,54787,13727,33208,64626,65511,10969,13282,65535
110,5450,45609,977,51687,46308,187,52088,33700,54735,13705,33282,64626,65511,10969,13282,65535
111,5500,46066,926,51280,46771,136,51669,33790,54685,13681,33357,64626,65511,10969,13282,65535
112,5550,46520,883,50868,47230,93,51247,33881,54635,13657,33431,64626,65511,10969,13282,65535
113,5600,46970,848,50452,47685,58,50819,33972,54586,13631,33507,64626,65511,10969,13282,65535
114,5650,47417,821,50031,48137,31,50388,34063,54539,13605,33582,64626,65511,10969,13282,65535
115,5700,47860,802,49606,48585,13,49952,34154,54492,13577,33658,64626,65511,10969,13282,65535
116,5750,48299,790,49177,49030,2,49511,34246,54446,13549,33734,64626,65511,10969,13282,65535
117,5800,48735,787,48744,49470,0,49067,34338,54401,13519,33810,64626,65511,10969,13282,65535
118,5850,49166,791,48307,49907,5,48618,34430,54357,13488,33887,64626,65511,10969,13282,65535
119,5900,49594,803,47866,50339,19,48166,34522,54314,13456,33964,64626,65511,10969,13282,65535
120,5950,50017,823,47422,50768,40,47710,34614,54272,13424,34041,64626,65511,10969,13282,65535
121,6000,50436,851,46974,51192,70,47250,34706,54231,13390,34118,64626,65511,10969,13282,65535
122,6050,50851,887,46522,51611,108,46786,34798,54191,13355,34196,64626,65511,10969,13282,65535
123,6100,51262,931,46067,52026,154,46319,34890,54152,13319,34274,64626,65511,10969,13282,65535
124,6150,51667,982,45609,52436,208,45849,34983,54115,13283,34352,64626,65511,10969,13282,65535
125,6200,52068,1042,45147,52842,270,45375,35075,54078,13245,34430,64626,65511,10969,13282,65535
126,6250,52465,1109,44682,53243,340,44899,35167,54042,13206,34508,64626,65511,10969,13282,65535
127,6300,52856,1184,44215,53638,418,44419,35259,54007,13166,34586,64626,65511,10969,13282,65535
128,6350,53243,1267,43745,54029,504,43937,35351,53974,13126,34664,64626,65511,10969,13282,65535
129,6400,53624,1358,43272,54415,598,43451,35443,53941,13084,34743,64626,65511,10969,13282,65535
130,6450,54001,1456,42796,54795,700,42964,35535,53910,13042,34821,64626,65511,10969,13282,65535
131,6500,54372,1562,42318,55170,810,42473,35626,53880,12998,34900,64626,65511,10969,13282,65535
132,6550,54737,1676,41837,55540,928,41980,35718,53851,12954,34978,64626,65511,10969,13282,65535
133,6600,55098,1797,41355,55904,1053,41485,35809,53822,12909,35057,64626,65511,10969,13282,65535
134,6650,55453,1926,40870,56263,1186,40988,35900,53796,12862,35135,64626,65511,10969,13282,65535
135,6700,55802,2063,40383,56616,1328,40489,35991,53770,12815,35213,64626,65511,10969,13282,65535
136,6750,56145,2208,39895,56963,1477,39988,36081,53745,12768,35292,64626,65511,10969,13282,65535
137,6800,56483,2359,39404,57304,1633,39485,36172,53722,12719,35370,64626,65511,10969,13282,65535
138,6850,56815,2519,38912,57639,1798,38980,36261,53699,12669,35448,64626,65511,10969,13282,65535
139,6900,57141,2686,38419,57969,1970,38474,36351,53678,12619,35526,64626,65511,10969,13282,65535
140,6950,57461,2860,37924,58292,2149,37967,36440,53658,12568,35604,64626,65511,10969,13282,65535
141,7000,57775,3041,37427,58609,2336,37458,36529,53639,12516,35681,64626,65511,10969,13282,65535
142,7050,58083,3230,36930,58920,2531,36948,36617,53621,12463,35759,64626,65511,10969,13282,65535
143,7100,58384,3427,36432,59224,2733,36437,36705,53605,12409,35836,64626,65511,10969,13282,65535
144,7150,58679,3630,35932,59522,2943,35925,36793,53589,12355,35913,64626,65511,10969,13282,65535
145,7200,58968,3841,35432,59814,3159,35412,36880,53575,12300,35990,64626,65511,10969,13282,65535
146,7250,59250,4058,34932,60099,3384,34899,36966,53562,12244,36066,64626,65511,10969,13282,65535
147,7300,59526,4283,34430,60377,3615,34385,37052,53551,12188,36142,64626,65511,10969,13282,65535
148,7350,59795,4515,33929,60649,3854,33871,37138,53540,12130,36218,64626,65511,10969,13282,65535
149,7400,60058,4754,33427,60914,4099,33356,37223,53530,12073,36294,64626,65511,10969,13282,65535
150,7450,60314,5000,32925,61172,4352,32842,37307,53522,12014,36369,64626,65511,10969,13282,65535
151,7500,60563,5253,32422,61423,4612,32327,37391,53515,11955,36444,64626,65511,10969,13282,65535
152,7550,60805,5512,31920,61667,4879,31812,37474,53509,11895,36519,64626,65511,10969,13282,65535
153,7600,61040,5778,31419,61905,5152,31298,37557,53505,11834,36593,64626,65511,10969,13282,65535
154,7650,61268,6051,30917,62135,5433,30784,37638,53501,11773,36666,64626,65511,10969,13282,65535
155,7700,61489,6330,30416,62358,5720,30270,37720,53499,11711,36740,64626,65511,10969,13282,65535
156,7750,61703,6616,29916,62574,6014,29758,37800,53498,11649,36812,64626,65511,10969,13282,65535
157,7800,61910,6909,29416,62782,6315,29245,37880,53498,11586,36885,64626,65511,10969,13282,65535
158,7850,62110,7208,28917,62983,6622,28734,37959,53500,11522,36957,64626,65511,10969,13282,65535
159,7900,62303,7513,28419,63177,6935,28224,38037,53502,11458,37028,64626,65511,10969,13282,65535
160,7950,62488,7824,27922,63364,7255,27715,38115,53506,11394,37099,64626,65511,10969,13282,65535
161,8000,62666,8141,27426,63543,7581,27207,38191,53511,11329,37169,64626,65511,10969,13282,65535
162,8050,62836,8465,26932,63715,7913,26700,38267,53517,11263,37239,64626,65511,10969,13282,65535
163,8100,63000,8794,26439,63879,8252,26195,38342,53525,11197,37308,64626,65511,10969,13282,65535
164,8150,63155,9130,25948,64036,8596,25692,38417,53533,11130,37376,64626,65511,10969,13282,65535
165,8200,63303,9471,25458,64185,8947,25190,38490,53543,11063,37444,64626,65511,10969,13282,65535
166,8250,63444,9818,24970,64326,9303,24690,38562,53554,10996,37512,64626,65511,10969,13282,65535
167,8300,63577,10171,24484,64460,9666,24192,38634,53566,10928,37578,64626,65511,10969,13282,65535
168,8350,63703,10529,24000,64586,10033,23697,38704,53580,10860,37644,64626,65511,10969,13282,65535
169,8400,63820,10893,23519,64704,10407,23203,38774,53594,10791,37710,64626,65511,10969,13282,65535
170,8450,63931,11262,23039,64814,10786,22712,38843,53610,10722,37774,64626,65511,10969,13282,65535
171,8500,64033,11637,22562,64917,11170,22224,38911,53627,10653,37838,64626,65511,10969,13282,65535
172,8550,64128,12016,22088,65012,11560,21738,38977,53645,10583,37902,64626,65511,10969,13282,65535
173,8600,64215,12401,21616,65099,11955,21254,39043,53664,10513,37964,64626,65511,10969,13282,65535
174,8650,64294,12791,21147,65178,12355,20774,39108,53685,10443,38026,64626,65511,10969,13282,65535
175,8700,64366,13186,20680,65249,12760,20296,39171,53707,10373,38087,64626,65511,10969,13282,65535
176,8750,64429,13585,20217,65313,13170,19822,39234,53729,10302,38147,64626,65511,10969,13282,65535
177,8800,64485,13989,19757,65368,13585,19351,39296,53753,10231,38206,64626,65511,10969,13282,65535
178,8850,64533,14398,19300,65416,14005,18883,39356,53778,10159,38265,64626,65511,10969,13282,65535
179,8900,64573,14812,18846,65456,14429,18418,39415,53804,10088,38323,64626,65511,10969,13282,65535
180,8950,64606,15230,18396,65487,14858,17957,39474,53832,10016,38380,64626,65511,10969,13282,65535
181,9000,64630,15652,17950,65511,15291,17500,39531,53860,9944,38436,64626,65511,10969,13282,65535
182,9050,64647,16078,17507,65527,15729,17046,39587,53890,9872,38491,64626,65511,10969,13282,65535
183,9100,64656,16509,17067,65535,16171,16597,39642,53920,9800,38545,64626,65511,10969,13282,65535
184,9150,64657,16944,16632,65534,16616,16151,39695,53952,9728,38599,64626,65511,10969,13282,65535
185,9200,64650,17382,16201,65526,17066,15710,39748,53985,9656,38651,64626,65511,10969,13282,65535
186,9250,64635,17824,15774,65510,17520,15272,39799,54019,9583,38703,64626,65511,10969,13282,65535
187,9300,64612,18270,15351,65486,17977,14839,39849,54054,9511,38753,64626,65511,10969,13282,65535
188,9350,64582,18720,14932,65454,18439,14411,39898,54090,9438,38803,64626,65511,10969,13282,65535
189,9400,64543,19173,14517,65414,18903,13987,39945,54127,9366,38852,64626,65511,10969,13282,65535
190,9450,64497,19629,14108,65366,19371,13567,39992,54165,9293,38900,64626,65511,10969,13282,65535
191,9500,64443,20089,13702,65310,19843,13152,40037,54204,9221,38946,64626,65511,10969,13282,65535
192,9550,64381,20552,13302,65247,20317,12742,40081,54245,9148,38992,64626,65511,10969,13282,65535
193,9600,64312,21017,12906,65175,20795,12338,40123,54286,9075,39037,64626,65511,10969,13282,65535
194,9650,64234,21486,12515,65095,21275,11938,40164,54328,9003,39081,64626,65511,10969,13282,65535
195,9700,64149,21958,12129,65008,21759,11543,40204,54371,8931,39123,64626,65511,10969,13282,65535
196,9750,64056,22432,11749,64913,22245,11153,40243,54416,8858,39165,64626,65511,10969,13282,65535
197,9800,63955,22908,11373,64810,22734,10769,40280,54461,8786,39206,64626,65511,10969,13282,65535
198,9850,63847,23387,11003,64699,23225,10390,40316,54507,8714,39245,64626,65511,10969,13282,65535
199,9900,63731,23869,10638,64580,23718,10017,40351,54554,8642,39284,64626,65511,10969,13282,65535
200,9950,63607,24352,10279,64454,24214,9650,40384,54602,8571,39321,64626,65511,10969,13282,65535
201,10000,63476,24838,9925,64320,24712,9288,40416,54651,8499,39358,64626,65511,10969,13282,65535
202,10050,63337,25326,9577,64178,25212,8932,40447,54701,8428,39393,64626,65511,10969,13282,65535
203,10100,63191,25815,9234,64029,25714,8581,40476,54752,8357,39427,64626,65511,10969,13282,65535
204,10150,63037,26306,8897,63872,26217,8237,40504,54804,8286,39460,64626,65511,10969,13282,65535
205,10200,62876,26799,8567,63707,26722,7899,40530,54857,8215,39492,64626,65511,10969,13282,65535
206,10250,62707,27293,8242,63535,27229,7567,40555,54910,8145,39523,64626,65511,10969,13282,65535
207,10300,62531,27789,7923,63356,27737,7241,40579,54965,8075,39552,64626,65511,10969,13282,65535
208,10350,62347,28286,7610,63169,28246,6921,40601,55020,8005,39581,64626,65511,10969,13282,65535
209,10400,62156,28784,7304,62975,28756,6608,40622,55076,7935,39608,64626,65511,10969,13282,65535
210,10450,61958,29283,7004,62773,29268,6301,40641,55133,7866,39634,64626,65511,10969,13282,65535
211,10500,61753,29782,6710,62564,29780,6001,40659,55190,7798,39660,64626,65511,10969,13282,65535
212,10550,61540,30283,6423,62348,30293,5708,40676,55249,7729,39683,64626,65511,10969,13282,65535
213,10600,61321,30784,6142,62125,30806,5421,40691,55308,7661,39706,64626,65511,10969,13282,65535
214,10650,61094,31286,5868,61894,31320,5140,40705,55368,7594,39728,64626,65511,10969,13282,65535
215,10700,60861,31788,5600,61657,31835,4867,40717,55429,7527,39748,64626,65511,10969,13282,65535
216,10750,60620,32290,5339,61412,32349,4601,40728,55490,7460,39767,64626,65511,10969,13282,65535
217,10800,60373,32792,5085,61161,32864,4341,40737,55552,7394,39785,64626,65511,10969,13282,65535
218,10850,60119,33295,4838,60902,33379,4089,40745,55615,7328,39802,64626,65511,10969,13282,65535
219,10900,59858,33797,4597,60637,33893,3843,40752,55679,7263,39817,64626,65511,10969,13282,65535
220,10950,59590,34299,4364,60365,34408,3605,40757,55743,7198,39831,64626,65511,10969,13282,65535
221,11000,59316,34800,4137,60086,34921,3374,40760,55808,7134,39844,64626,65511,10969,13282,65535
222,11050,59035,35301,3918,59801,35435,3150,40762,55873,7070,39856,64626,65511,10969,13282,65535
223,11100,58748,35802,3706,59509,35947,2933,40763,55940,7007,39867,64626,65511,10969,13282,65535
224,11150,58454,36302,3500,59211,36459,2724,40762,56006,6944,39876,64626,65511,10969,13282,65535
225,11200,58154,36800,3303,58906,36970,2522,40760,56074,6882,39885,64626,65511,10969,13282,65535
226,11250,57848,37298,3112,58595,37480,2328,40757,56141,6821,39892,64626,65511,10969,13282,65535
227,11300,57536,37795,2929,58278,37989,2141,40752,56210,6760,39897,64626,65511,10969,13282,65535
228,11350,57217,38290,2753,57954,38496,1962,40745,56279,6700,39902,64626,65511,10969,13282,65535
229,11400,56893,38784,2584,57625,39002,1790,40737,56348,6640,39905,64626,65511,10969,13282,65535
230,11450,56562,39277,2423,57289,39507,1626,40728,56418,6582,39907,64626,65511,10969,13282,65535
231,11500,56226,39768,2270,56948,40010,1470,40717,56489,6523,39908,64626,65511,10969,13282,65535
232,11550,55883,40257,2124,56600,40511,1321,40705,56560,6466,39908,64626,65511,10969,13282,65535
233,11600,55536,40745,1985,56247,41010,1181,40691,56631,6409,39906,64626,65511,10969,13282,65535
234,11650,55182,41230,1854,55888,41507,1047,40676,56703,6353,39903,64626,65511,10969,13282,65535
235,11700,54823,41714,1731,55524,42002,922,40659,56775,6298,39899,64626,65511,10969,13282,65535
236,11750,54458,42195,1616,55154,42495,805,40641,56848,6243,39894,64626,65511,10969,13282,65535
237,11800,54089,42674,1508,54779,42985,695,40622,56921,6189,39887,64626,65511,10969,13282,65535
238,11850,53714,43150,1408,54398,43473,594,40601,56994,6136,39879,64626,65511,10969,13282,65535
239,11900,53333,43624,1315,54012,43958,500,40579,57068,6084,39870,64626,65511,10969,13282,65535
240,11950,52948,44095,1231,53621,44440,415,40555,57142,6033,39860,64626,65511,10969,13282,65535
241,12000,52558,44564,1154,53225,44920,337,40530,57216,5982,39848,64626,65511,10969,13282,65535
242,12050,52162,45029,1085,52824,45396,267,40504,57291,5932,39836,64626,65511,10969,13282,65535
243,12100,51762,45491,1023,52418,45870,206,40476,57366,5883,39822,64626,65511,10969,13282,65535
244,12150,51358,45951,970,52008,46340,152,40447,57441,5835,39807,64626,65511,10969,13282,65535
245,12200,50948,46407,924,51593,46807,106,40416,57516,5788,39790,64626,65511,10969,13282,65535
246,12250,50535,46860,887,51173,47270,69,40384,57592,5741,39773,64626,65511,10969,13282,65535
247,12300,50117,47309,857,50749,47730,39,40351,57668,5696,39754,64626,65511,10969,13282,65535
248,12350,49694,47754,835,50320,48186,18,40316,57744,5651,39734,64626,65511,10969,13282,65535
249,12400,49268,48196,821,49888,48638,5,40280,57820,5607,39713,64626,65511,10969,13282,65535
250,12450,48837,48634,815,49451,49086,0,40243,57896,5565,39691,64626,65511,10969,13282,65535
251,12500,48402,49069,816,49010,49531,2,40204,57972,5523,39667,64626,65511,10969,13282,65535
252,12550,47964,49499,826,48566,49971,13,40164,58049,5482,39643,64626,65511,10969,13282,65535
253,12600,47522,49925,843,48117,50407,32,40123,58126,5442,39617,64626,65511,10969,13282,65535
254,12650,47076,50347,869,47665,50838,59,40081,58202,5403,39590,64626,65511,10969,13282,65535
255,12700,46626,50764,902,47210,51265,95,40037,58279,5365,39562,64626,65511,10969,13282,65535
256,12750,46174,51177,943,46751,51688,138,39992,58356,5328,39533,64626,65511,10969,13282,65535
257,12800,45717,51586,992,46288,52106,189,39945,58432,5291,39502,64626,65511,10969,13282,65535
258,12850,45258,51989,1049,45822,52519,249,39898,58509,5256,39471,64626,65511,10969,13282,65535
259,12900,44796,52389,1113,45354,52927,316,39849,58586,5222,39438,64626,65511,10969,13282,65535
260,12950,44330,52783,1186,44882,53330,391,39799,58662,5189,39404,64626,65511,10969,13282,65535
261,13000,43862,53172,1266,44407,53729,475,39748,58739,5157,39369,64626,65511,10969,13282,65535
262,13050,43391,53556,1354,43930,54122,566,39695,58815,5126,39333,64626,65511,10969,13282,65535
263,13100,42918,53936,1450,43450,54509,665,39642,58891,5096,39296,64626,65511,10969,13282,65535
264,13150,42442,54310,1553,42967,54892,772,39587,58968,5067,39258,64626,65511,10969,13282,65535
265,13200,41963,54678,1664,42483,55269,887,39531,59044,5039,39219,64626,65511,10969,13282,65535
266,13250,41482,55041,1783,41995,55640,1010,39474,59120,5012,39179,64626,65511,10969,13282,65535
267,13300,40999,55399,1910,41506,56006,1141,39416,59195,4986,39137,64626,65511,10969,13282,65535
268,13350,40515,55751,2044,41015,56366,1280,39356,59271,4961,39095,64626,65511,10969,13282,65535
269,13400,40028,56098,2186,40521,56720,1426,39296,59346,4938,39051,64626,65511,10969,13282,65535
270,13450,39539,56439,2335,40026,57068,1580,39234,59421,4915,39007,64626,65511,10969,13282,65535
271,13500,39049,56773,2492,39529,57410,1742,39172,59496,4893,38961,64626,65511,10969,13282,65535
272,13550,38557,57102,2656,39031,57747,1911,39108,59571,4873,38915,64626,65511,10969,13282,65535
273,13600,38064,57425,2828,38531,58077,2089,39043,59645,4854,38868,64626,65511,10969,13282,65535
274,13650,37569,57742,3007,38030,58400,2273,38977,59719,4835,38819,64626,65511,10969,13282,65535
275,13700,37073,58053,3193,37528,58718,2465,38911,59792,4818,38770,64626,65511,10969,13282,65535
276,13750,36577,58357,3387,37025,59029,2665,38843,59866,4802,38719,64626,65511,10969,13282,65535
277,13800,36079,58655,3588,36520,59334,2872,38774,59939,4787,38668,64626,65511,10969,13282,65535
278,13850,35580,58947,3796,36015,59632,3086,38705,60011,4774,38616,64626,65511,10969,13282,65535
279,13900,35081,59233,4011,35510,59923,3308,38634,60083,4761,38563,64626,65511,10969,13282,65535
280,13950,34581,59511,4234,35003,60208,3537,38562,60155,4749,38509,64626,65511,10969,13282,65535
281,14000,34081,59783,4463,34497,60486,3773,38490,60226,4739,38454,64626,65511,10969,13282,65535
282,14050,33580,60049,4700,33989,60757,4017,38417,60297,4730,38398,64626,65511,10969,13282,65535
