       105,      5200, 36130, 30923, 30964, 24237, 36946, 35096, 36139, 31219, 30954, 27322, 37276, 36634
       106,      5250, 36160, 30959, 30898, 24217, 36958, 35122, 36169, 31251, 30892, 27326, 37269, 36619
       107,      5300, 36189, 30985, 30842, 24198, 36970, 35149, 36198, 31285, 30829, 27329, 37263, 36604
       108,      5350, 36217, 31023, 30774, 24178, 36981, 35176, 36226, 31320, 30766, 27333, 37258, 36588
       109,      5400, 36245, 31060, 30710, 24158, 36992, 35205, 36253, 31357, 30702, 27337, 37252, 36572
       110,      5450, 36271, 31089, 30652, 24138, 37003, 35234, 36279, 31394, 30639, 27340, 37248, 36556
       111,      5500, 36297, 31135, 30580, 24118, 37013, 35265, 36304, 31434, 30574, 27344, 37243, 36539
       112,      5550, 36321, 31169, 30521, 24098, 37022, 35296, 36328, 31474, 30510, 27348, 37239, 36522
       113,      5600, 36344, 31209, 30457, 24078, 37031, 35327, 36351, 31516, 30445, 27352, 37236, 36504
       114,      5650, 36367, 31255, 30387, 24058, 37039, 35360, 36373, 31559, 30380, 27355, 37232, 36486
       115,      5700, 36388, 31291, 30328, 24038, 37047, 35393, 36394, 31604, 30315, 27359, 37230, 36468
       116,      5750, 36408, 31338, 30260, 24017, 37054, 35427, 36414, 31648, 30250, 27363, 37227, 36449
       117,      5800, 36427, 31385, 30193, 23997, 37060, 35462, 36432, 31696, 30184, 27367, 37225, 36430
       118,      5850, 36445, 31426, 30132, 23977, 37066, 35498, 36450, 31743, 30119, 27370, 37224, 36410
       119,      5900, 36462, 31478, 30063, 23956, 37071, 35535, 36466, 31793, 30053, 27374, 37223, 36390
       120,      5950, 36478, 31527, 29997, 23936, 37075, 35572, 36481, 31843, 29988, 27378, 37223, 36370
       121,      6000, 36492, 31572, 29937, 23915, 37079, 35610, 36495, 31896, 29922, 27381, 37223, 36349
       122,      6050, 36505, 31630, 29863, 23895, 37082, 35649, 36508, 31948, 29856, 27385, 37224, 36328
       123,      6100, 36517, 31676, 29804, 23875, 37085, 35689, 36519, 32003, 29790, 27389, 37225, 36306
       124,      6150, 36528, 31731, 29737, 23854, 37087, 35729, 36530, 32057, 29725, 27392, 37226, 36284
       125,      6200, 36537, 31789, 29668, 23834, 37088, 35770, 36539, 32115, 29659, 27396, 37228, 36262
       126,      6250, 36546, 31839, 29609, 23814, 37088, 35812, 36546, 32172, 29594, 27400, 37231, 36240
       127,      6300, 36552, 31901, 29538, 23793, 37088, 35855, 36553, 32231, 29529, 27403, 37234, 36217
       128,      6350, 36558, 31958, 29474, 23773, 37087, 35899, 36558, 32291, 29464, 27407, 37238, 36193
       129,      6400, 36562, 32014, 29412, 23753, 37085, 35943, 36561, 32352, 29399, 27410, 37242, 36170
       130,      6450, 36565, 32078, 29343, 23733, 37082, 35988, 36564, 32415, 29334, 27414, 37247, 36146
       131,      6500, 36567, 32138, 29281, 23713, 37079, 36034, 36565, 32478, 29270, 27418, 37252, 36121
       132,      6550, 36567, 32197, 29219, 23693, 37074, 36080, 36564, 32542, 29206, 27421, 37258, 36097
       133,      6600, 36566, 32267, 29149, 23673, 37069, 36127, 36562, 32608, 29142, 27424, 37264, 36072
       134,      6650, 36563, 32325, 29092, 23654, 37064, 36175, 36559, 32675, 29079, 27428, 37271, 36046
       135,      6700, 36559, 32394, 29026, 23634, 37057, 36223, 36554, 32743, 29016, 27431, 37279, 36021
       136,      6750, 36553, 32462, 28961, 23615, 37049, 36273, 36548, 32811, 28953, 27435, 37287, 35995
       137,      6800, 36546, 32524, 28905, 23595, 37041, 36323, 36541, 32881, 28891, 27438, 37296, 35968
       138,      6850, 36538, 32599, 28836, 23576, 37032, 36373, 36532, 32952, 28829, 27441, 37305, 35942
       139,      6900, 36528, 32665, 28779, 23557, 37022, 36425, 36521, 33024, 28768, 27444, 37315, 35915
       140,      6950, 36517, 32734, 28719, 23538, 37011, 36476, 36509, 33096, 28707, 27448, 37325, 35888
       141,      7000, 36504, 32809, 28655, 23520, 36999, 36529, 36496, 33170, 28647, 27451, 37337, 35860
       142,      7050, 36489, 32878, 28598, 23501, 36987, 36582, 36481, 33245, 28587, 27454, 37348, 35833
       143,      7100, 36473, 32951, 28539, 23483, 36973, 36636, 36464, 33320, 28529, 27457, 37361, 35805
       144,      7150, 36456, 33029, 28476, 23465, 36959, 36690, 36446, 33397, 28470, 27460, 37373, 35777
       145,      7200, 36437, 33098, 28424, 23447, 36944, 36745, 36426, 33473, 28413, 27463, 37387, 35748
       146,      7250, 36416, 33178, 28363, 23430, 36928, 36801, 36405, 33552, 28355, 27466, 37401, 35719
       147,      7300, 36394, 33255, 28306, 23413, 36910, 36857, 36382, 33631, 28300, 27468, 37416, 35690
       148,      7350, 36371, 33327, 28255, 23396, 36892, 36914, 36358, 33711, 28244, 27471, 37431, 35661
       149,      7400, 36346, 33412, 28194, 23379, 36874, 36971, 36332, 33791, 28190, 27474, 37447, 35632
       150,      7450, 36319, 33486, 28144, 23362, 36854, 37029, 36305, 33873, 28135, 27477, 37464, 35602
       151,      7500, 36291, 33566, 28090, 23346, 36833, 37087, 36276, 33954, 28083, 27479, 37481, 35572
       152,      7550, 36261, 33649, 28035, 23330, 36811, 37146, 36245, 34038, 28030, 27482, 37499, 35542
       153,      7600, 36229, 33726, 27987, 23314, 36788, 37205, 36213, 34120, 27980, 27484, 37518, 35512
       154,      7650, 36196, 33810, 27935, 23299, 36765, 37265, 36179, 34205, 27929, 27486, 37537, 35482
       155,      7700, 36162, 33893, 27883, 23284, 36740, 37325, 36144, 34289, 27880, 27489, 37556, 35451
       156,      7750, 36125, 33972, 27839, 23269, 36715, 37385, 36107, 34375, 27831, 27491, 37577, 35421
       157,      7800, 36088, 34059, 27787, 23255, 36688, 37446, 36068, 34460, 27784, 27493, 37598, 35390
       158,      7850, 36048, 34142, 27741, 23241, 36661, 37508, 36028, 34547, 27737, 27495, 37620, 35359
       159,      7900, 36007, 34223, 27699, 23227, 36632, 37570, 35987, 34633, 27693, 27497, 37642, 35328
       160,      7950, 35964, 34314, 27649, 23214, 36603, 37632, 35943, 34722, 27648, 27499, 37665, 35297
       161,      8000, 35920, 34394, 27610, 23201, 36573, 37694, 35898, 34809, 27606, 27501, 37688, 35266
       162,      8050, 35875, 34481, 27567, 23188, 36542, 37757, 35852, 34898, 27563, 27503, 37713, 35234
       163,      8100, 35827, 34571, 27522, 23176, 36509, 37820, 35804, 34986, 27523, 27504, 37737, 35203
       164,      8150, 35778, 34652, 27488, 23164, 36476, 37883, 35754, 35076, 27483, 27506, 37763, 35171
       165,      8200, 35728, 34743, 27445, 23153, 36442, 37947, 35703, 35164, 27446, 27507, 37789, 35140
       166,      8250, 35675, 34829, 27408, 23142, 36407, 38011, 35650, 35255, 27408, 27509, 37815, 35108
       167,      8300, 35622, 34915, 27374, 23132, 36371, 38075, 35595, 35344, 27373, 27510, 37843, 35076
       168,      8350, 35566, 35006, 27336, 23121, 36334, 38139, 35539, 35436, 27338, 27511, 37871, 35045
